FBGN0051092	FBgn0051092	FBGN0051092-MONOMER
FBGN0037916	FBgn0037916	FBGN0037916-MONOMER
FBGN0017465	FBgn0017465	FBGN0017465-MONOMER
FBGN0051928	FBgn0051928	FBGN0051928-MONOMER
FBGN0016977	FBgn0016977	FBGN0016977-MONOMER
FBGN0000477	FBgn0000477	FBGN0000477-MONOMER
FBGN0024232	FBgn0024232	FBGN0024232-MONOMER
FBGN0004687	FBgn0004687	FBGN0004687-MONOMER
FBGN0039425	FBgn0039425	FBGN0039425-MONOMER
FBGN0031941	FBgn0031941	FBGN0031941-MONOMER
FBGN0034599	FBgn0034599	FBGN0034599-MONOMER
FBGN0016669	FBgn0016669	FBGN0016669-MONOMER
FBGN0035639	FBgn0035639	FBGN0035639-MONOMER
FBGN0030353	FBgn0030353	FBGN0030353-MONOMER
FBGN0032518	FBgn0032518	FBGN0032518-MONOMER
FBGN0000043	FBgn0000043	FBGN0000043-MONOMER
FBGN0036934	FBgn0036934	FBGN0036934-MONOMER
FBGN0051133	FBgn0051133	FBGN0051133-MONOMER
FBGN0003044	FBgn0003044	FBGN0003044-MONOMER
FBGN0041626	FBgn0041626	FBGN0041626-MONOMER
FBGN0003132	FBgn0003132	FBGN0003132-MONOMER
FBGN0036211	FBgn0036211	FBGN0036211-MONOMER
FBGN0033981	FBgn0033981	FBGN0033981-MONOMER
FBGN0003375	FBgn0003375	FBGN0003375-MONOMER
FBGN0037552	FBgn0037552	FBGN0037552-MONOMER
FBGN0037580	FBgn0037580	FBGN0037580-MONOMER
FBGN0015525	FBgn0015525	FBGN0015525-MONOMER
FBGN0035953	FBgn0035953	FBGN0035953-MONOMER
FBGN0004837	FBgn0004837	FBGN0004837-MONOMER
FBGN0004895	FBgn0004895	FBGN0004895-MONOMER
FBGN0051445	FBgn0051445	FBGN0051445-MONOMER
FBGN0036829	FBgn0036829	FBGN0036829-MONOMER
FBGN0051089	FBgn0051089	FBGN0051089-MONOMER
FBGN0024923	FBgn0024923	FBGN0024923-MONOMER
FBGN0051200	FBgn0051200	FBGN0051200-MONOMER
FBGN0041612	FBgn0041612	FBGN0041612-MONOMER
FBGN0064766	FBgn0064766	FBGN0064766-MONOMER
FBGN0005038	FBgn0005038	FBGN0005038-MONOMER
FBGN0030596	FBgn0030596	FBGN0030596-MONOMER
FBGN0038454	FBgn0038454	FBGN0038454-MONOMER
FBGN0003257	FBgn0003257	FBGN0003257-MONOMER
FBGN0041232	FBgn0041232	FBGN0041232-MONOMER
FBGN0015576	FBgn0015576	FBGN0015576-MONOMER
FBGN0034089	FBgn0034089	FBGN0034089-MONOMER
FBGN0034643	FBgn0034643	FBGN0034643-MONOMER
FBGN0001311	FBgn0001311	FBGN0001311-MONOMER
FBGN0035510	FBgn0035510	FBGN0035510-MONOMER
FBGN0001199	FBgn0001199	FBGN0001199-MONOMER
FBGN0039164	FBgn0039164	FBGN0039164-MONOMER
FBGN0024732	FBgn0024732	FBGN0024732-MONOMER
FBGN0033886	FBgn0033886	FBGN0033886-MONOMER
FBGN0050062	FBgn0050062	FBGN0050062-MONOMER
FBGN0051156	FBgn0051156	FBGN0051156-MONOMER
FBGN0039305	FBgn0039305	FBGN0039305-MONOMER
FBGN0001104	FBgn0001104	FBGN0001104-MONOMER
FBGN0000667	FBgn0000667	FBGN0000667-MONOMER
FBGN0023495	FBgn0023495	FBGN0023495-MONOMER
FBGN0037643	FBgn0037643	FBGN0037643-MONOMER
FBGN0033376	FBgn0033376	FBGN0033376-MONOMER
FBGN0259139	FBgn0259139	FBGN0259139-MONOMER
FBGN0030239	FBgn0030239	FBGN0030239-MONOMER
FBGN0021760	FBgn0021760	FBGN0021760-MONOMER
FBGN0032973	FBgn0032973	FBGN0032973-MONOMER
FBGN0259676	FBgn0259676	FBGN0259676-MONOMER
FBGN0014453	FBgn0014453	FBGN0014453-MONOMER
FBGN0026878	FBgn0026878	FBGN0026878-MONOMER
FBGN0051388	FBgn0051388	FBGN0051388-MONOMER
FBGN0036749	FBgn0036749	FBGN0036749-MONOMER
FBGN0033882	FBgn0033882	FBGN0033882-MONOMER
FBGN0015513	FBgn0015513	FBGN0015513-MONOMER
FBGN0045495	FBgn0045495	FBGN0045495-MONOMER
FBGN0030555	FBgn0030555	FBGN0030555-MONOMER
FBGN0040076	FBgn0040076	FBGN0040076-MONOMER
FBGN0033288	FBgn0033288	FBGN0033288-MONOMER
FBGN0039296	FBgn0039296	FBGN0039296-MONOMER
FBGN0040022	FBgn0040022	FBGN0040022-MONOMER
FBGN0037063	FBgn0037063	FBGN0037063-MONOMER
FBGN0044046	FBgn0044046	FBGN0044046-MONOMER
FBGN0010520	FBgn0010520	FBGN0010520-MONOMER
FBGN0004476	FBgn0004476	FBGN0004476-MONOMER
FBGN0085390	FBgn0085390	FBGN0085390-MONOMER
FBGN0033190	FBgn0033190	FBGN0033190-MONOMER
FBGN0032598	FBgn0032598	FBGN0032598-MONOMER
FBGN0000106	FBgn0000106	FBGN0000106-MONOMER
FBGN0004974	FBgn0004974	FBGN0004974-MONOMER
FBGN0000157	FBgn0000157	FBGN0000157-MONOMER
FBGN0037697	FBgn0037697	FBGN0037697-MONOMER
FBGN0029084	FBgn0029084	FBGN0029084-MONOMER
FBGN0003977	FBgn0003977	FBGN0003977-MONOMER
FBGN0036332	FBgn0036332	FBGN0036332-MONOMER
FBGN0027654	FBgn0027654	FBGN0027654-MONOMER
FBGN0034458	FBgn0034458	FBGN0034458-MONOMER
FBGN0005632	FBgn0005632	FBGN0005632-MONOMER
FBGN0051202	FBgn0051202	FBGN0051202-MONOMER
FBGN0030753	FBgn0030753	FBGN0030753-MONOMER
FBGN0037365	FBgn0037365	FBGN0037365-MONOMER
FBGN0042711	FBgn0042711	FBGN0042711-MONOMER
FBGN0013269	FBgn0013269	FBGN0013269-MONOMER
FBGN0041629	FBgn0041629	FBGN0041629-MONOMER
FBGN0043533	FBgn0043533	FBGN0043533-MONOMER
FBGN0011327	FBgn0011327	FBGN0011327-MONOMER
FBGN0022023	FBgn0022023	FBGN0022023-MONOMER
FBGN0031310	FBgn0031310	FBGN0031310-MONOMER
FBGN0033351	FBgn0033351	FBGN0033351-MONOMER
FBGN0000520	FBgn0000520	FBGN0000520-MONOMER
FBGN0030683	FBgn0030683	FBGN0030683-MONOMER
FBGN0010359	FBgn0010359	FBGN0010359-MONOMER
FBGN0035424	FBgn0035424	FBGN0035424-MONOMER
FBGN0039509	FBgn0039509	FBGN0039509-MONOMER
FBGN0031974	FBgn0031974	FBGN0031974-MONOMER
FBGN0041156	FBgn0041156	FBGN0041156-MONOMER
FBGN0065032	FBgn0065032	FBGN0065032-MONOMER
FBGN0035289	FBgn0035289	FBGN0035289-MONOMER
FBGN0026664	FBgn0026664	FBGN0026664-MONOMER
FBGN0014184	FBgn0014184	FBGN0014184-MONOMER
FBGN0038872	FBgn0038872	FBGN0038872-MONOMER
FBGN0039730	FBgn0039730	FBGN0039730-MONOMER
FBGN0013682	FBgn0013682	FBGN0013682-MONOMER
FBGN0032603	FBgn0032603	FBGN0032603-MONOMER
FBGN0034057	FBgn0034057	FBGN0034057-MONOMER
FBGN0035943	FBgn0035943	FBGN0035943-MONOMER
FBGN0020764	FBgn0020764	FBGN0020764-MONOMER
FBGN0003248	FBgn0003248	FBGN0003248-MONOMER
FBGN0040001	FBgn0040001	FBGN0040001-MONOMER
FBGN0033225	FBgn0033225	FBGN0033225-MONOMER
FBGN0259168	FBgn0259168	FBGN0259168-MONOMER
FBGN0050280	FBgn0050280	FBGN0050280-MONOMER
FBGN0000529	FBgn0000529	FBGN0000529-MONOMER
FBGN0041225	FBgn0041225	FBGN0041225-MONOMER
FBGN0051999	FBgn0051999	FBGN0051999-MONOMER
FBGN0032811	FBgn0032811	FBGN0032811-MONOMER
FBGN0051054	FBgn0051054	FBGN0051054-MONOMER
FBGN0037245	FBgn0037245	FBGN0037245-MONOMER
FBGN0039054	FBgn0039054	FBGN0039054-MONOMER
FBGN0024250	FBgn0024250	FBGN0024250-MONOMER
FBGN0034858	FBgn0034858	FBGN0034858-MONOMER
FBGN0038565	FBgn0038565	FBGN0038565-MONOMER
FBGN0051550	FBgn0051550	FBGN0051550-MONOMER
FBGN0005655	FBgn0005655	FBGN0005655-MONOMER
FBGN0039613	FBgn0039613	FBGN0039613-MONOMER
FBGN0027620	FBgn0027620	FBGN0027620-MONOMER
FBGN0039478	FBgn0039478	FBGN0039478-MONOMER
FBGN0034169	FBgn0034169	FBGN0034169-MONOMER
FBGN0026199	FBgn0026199	FBGN0026199-MONOMER
FBGN0031294	FBgn0031294	FBGN0031294-MONOMER
FBGN0027560	FBgn0027560	FBGN0027560-MONOMER
FBGN0030951	FBgn0030951	FBGN0030951-MONOMER
FBGN0250848	FBgn0250848	FBGN0250848-MONOMER
FBGN0011570	FBgn0011570	FBGN0011570-MONOMER
FBGN0003888	FBgn0003888	FBGN0003888-MONOMER
FBGN0027518	FBgn0027518	FBGN0027518-MONOMER
FBGN0023414	FBgn0023414	FBGN0023414-MONOMER
FBGN0085429	FBgn0085429	FBGN0085429-MONOMER
FBGN0038629	FBgn0038629	FBGN0038629-MONOMER
FBGN0028380	FBgn0028380	FBGN0028380-MONOMER
FBGN0029503	FBgn0029503	FBGN0029503-MONOMER
FBGN0036569	FBgn0036569	FBGN0036569-MONOMER
FBGN0259680	FBgn0259680	FBGN0259680-MONOMER
FBGN0035376	FBgn0035376	FBGN0035376-MONOMER
FBGN0037020	FBgn0037020	FBGN0037020-MONOMER
FBGN0034137	FBgn0034137	FBGN0034137-MONOMER
FBGN0019968	FBgn0019968	FBGN0019968-MONOMER
FBGN0000077	FBgn0000077	FBGN0000077-MONOMER
FBGN0031929	FBgn0031929	FBGN0031929-MONOMER
FBGN0032016	FBgn0032016	FBGN0032016-MONOMER
FBGN0020505	FBgn0020505	FBGN0020505-MONOMER
FBGN0086913	FBgn0086913	FBGN0086913-MONOMER
FBGN0025680	FBgn0025680	FBGN0025680-MONOMER
FBGN0083919	FBgn0083919	FBGN0083919-MONOMER
FBGN0051957	FBgn0051957	FBGN0051957-MONOMER
FBGN0086447	FBgn0086447	FBGN0086447-MONOMER
FBGN0011474	FBgn0011474	FBGN0011474-MONOMER
FBGN0050274	FBgn0050274	FBGN0050274-MONOMER
FBGN0031357	FBgn0031357	FBGN0031357-MONOMER
FBGN0033982	FBgn0033982	FBGN0033982-MONOMER
FBGN0053522	FBgn0053522	FBGN0053522-MONOMER
FBGN0028963	FBgn0028963	FBGN0028963-MONOMER
FBGN0038691	FBgn0038691	FBGN0038691-MONOMER
FBGN0031267	FBgn0031267	FBGN0031267-MONOMER
FBGN0037376	FBgn0037376	FBGN0037376-MONOMER
FBGN0030003	FBgn0030003	FBGN0030003-MONOMER
FBGN0086712	FBgn0086712	FBGN0086712-MONOMER
FBGN0035168	FBgn0035168	FBGN0035168-MONOMER
FBGN0025824	FBgn0025824	FBGN0025824-MONOMER
FBGN0000533	FBgn0000533	FBGN0000533-MONOMER
FBGN0053854	FBgn0053854	FBGN0053854-MONOMER
FBGN0037937	FBgn0037937	FBGN0037937-MONOMER
FBGN0031631	FBgn0031631	FBGN0031631-MONOMER
FBGN0040036	FBgn0040036	FBGN0040036-MONOMER
FBGN0011768	FBgn0011768	FBGN0011768-MONOMER
FBGN0004179	FBgn0004179	FBGN0004179-MONOMER
FBGN0030056	FBgn0030056	FBGN0030056-MONOMER
FBGN0040017	FBgn0040017	FBGN0040017-MONOMER
FBGN0039782	FBgn0039782	FBGN0039782-MONOMER
FBGN0035909	FBgn0035909	FBGN0035909-MONOMER
FBGN0045502	FBgn0045502	FBGN0045502-MONOMER
FBGN0025638	FBgn0025638	FBGN0025638-MONOMER
FBGN0016700	FBgn0016700	FBGN0016700-MONOMER
FBGN0041096	FBgn0041096	FBGN0041096-MONOMER
FBGN0053885	FBgn0053885	FBGN0053885-MONOMER
FBGN0014469	FBgn0014469	FBGN0014469-MONOMER
FBGN0030066	FBgn0030066	FBGN0030066-MONOMER
FBGN0030799	FBgn0030799	FBGN0030799-MONOMER
FBGN0033687	FBgn0033687	FBGN0033687-MONOMER
FBGN0035593	FBgn0035593	FBGN0035593-MONOMER
FBGN0001987	FBgn0001987	FBGN0001987-MONOMER
FBGN0036260	FBgn0036260	FBGN0036260-MONOMER
FBGN0039596	FBgn0039596	FBGN0039596-MONOMER
FBGN0031689	FBgn0031689	FBGN0031689-MONOMER
FBGN0037899	FBgn0037899	FBGN0037899-MONOMER
FBGN0028402	FBgn0028402	FBGN0028402-MONOMER
FBGN0034425	FBgn0034425	FBGN0034425-MONOMER
FBGN0000283	FBgn0000283	FBGN0000283-MONOMER
FBGN0004833	FBgn0004833	FBGN0004833-MONOMER
FBGN0035256	FBgn0035256	FBGN0035256-MONOMER
FBGN0039925	FBgn0039925	FBGN0039925-MONOMER
FBGN0010315	FBgn0010315	FBGN0010315-MONOMER
FBGN0052026	FBgn0052026	FBGN0052026-MONOMER
FBGN0027087	FBgn0027087	FBGN0027087-MONOMER
FBGN0036381	FBgn0036381	FBGN0036381-MONOMER
FBGN0031491	FBgn0031491	FBGN0031491-MONOMER
FBGN0004654	FBgn0004654	FBGN0004654-MONOMER
FBGN0000377	FBgn0000377	FBGN0000377-MONOMER
FBGN0037786	FBgn0037786	FBGN0037786-MONOMER
FBGN0020626	FBgn0020626	FBGN0020626-MONOMER
FBGN0037917	FBgn0037917	FBGN0037917-MONOMER
FBGN0039150	FBgn0039150	FBGN0039150-MONOMER
FBGN0037938	FBgn0037938	FBGN0037938-MONOMER
FBGN0030487	FBgn0030487	FBGN0030487-MONOMER
FBGN0036775	FBgn0036775	FBGN0036775-MONOMER
FBGN0000576	FBgn0000576	FBGN0000576-MONOMER
FBGN0015399	FBgn0015399	FBGN0015399-MONOMER
FBGN0014423	FBgn0014423	FBGN0014423-MONOMER
FBGN0036696	FBgn0036696	FBGN0036696-MONOMER
FBGN0034181	FBgn0034181	FBGN0034181-MONOMER
FBGN0036228	FBgn0036228	FBGN0036228-MONOMER
FBGN0014931	FBgn0014931	FBGN0014931-MONOMER
FBGN0036168	FBgn0036168	FBGN0036168-MONOMER
FBGN0026598	FBgn0026598	FBGN0026598-MONOMER
FBGN0013307	FBgn0013307	FBGN0013307-MONOMER
FBGN0020908	FBgn0020908	FBGN0020908-MONOMER
FBGN0053843	FBgn0053843	FBGN0053843-MONOMER
FBGN0005590	FBgn0005590	FBGN0005590-MONOMER
FBGN0028945	FBgn0028945	FBGN0028945-MONOMER
FBGN0034748	FBgn0034748	FBGN0034748-MONOMER
FBGN0030114	FBgn0030114	FBGN0030114-MONOMER
FBGN0034412	FBgn0034412	FBGN0034412-MONOMER
FBGN0036641	FBgn0036641	FBGN0036641-MONOMER
FBGN0015591	FBgn0015591	FBGN0015591-MONOMER
FBGN0038805	FBgn0038805	FBGN0038805-MONOMER
FBGN0032050	FBgn0032050	FBGN0032050-MONOMER
FBGN0039651	FBgn0039651	FBGN0039651-MONOMER
FBGN0000274	FBgn0000274	FBGN0000274-MONOMER
FBGN0035704	FBgn0035704	FBGN0035704-MONOMER
FBGN0032408	FBgn0032408	FBGN0032408-MONOMER
FBGN0030299	FBgn0030299	FBGN0030299-MONOMER
FBGN0040959	FBgn0040959	FBGN0040959-MONOMER
FBGN0034500	FBgn0034500	FBGN0034500-MONOMER
FBGN0010329	FBgn0010329	FBGN0010329-MONOMER
FBGN0028499	FBgn0028499	FBGN0028499-MONOMER
FBGN0000047	FBgn0000047	FBGN0000047-MONOMER
FBGN0030144	FBgn0030144	FBGN0030144-MONOMER
FBGN0000413	FBgn0000413	FBGN0000413-MONOMER
FBGN0033021	FBgn0033021	FBGN0033021-MONOMER
FBGN0037741	FBgn0037741	FBGN0037741-MONOMER
FBGN0085451	FBgn0085451	FBGN0085451-MONOMER
FBGN0032512	FBgn0032512	FBGN0032512-MONOMER
FBGN0050021	FBgn0050021	FBGN0050021-MONOMER
FBGN0003204	FBgn0003204	FBGN0003204-MONOMER
FBGN0033186	FBgn0033186	FBGN0033186-MONOMER
FBGN0028530	FBgn0028530	FBGN0028530-MONOMER
FBGN0003279	FBgn0003279	FBGN0003279-MONOMER
FBGN0005584	FBgn0005584	FBGN0005584-MONOMER
FBGN0005561	FBgn0005561	FBGN0005561-MONOMER
FBGN0032487	FBgn0032487	FBGN0032487-MONOMER
FBGN0035661	FBgn0035661	FBGN0035661-MONOMER
FBGN0002901	FBgn0002901	FBGN0002901-MONOMER
FBGN0015509	FBgn0015509	FBGN0015509-MONOMER
FBGN0004603	FBgn0004603	FBGN0004603-MONOMER
FBGN0022768	FBgn0022768	FBGN0022768-MONOMER
FBGN0032727	FBgn0032727	FBGN0032727-MONOMER
FBGN0030366	FBgn0030366	FBGN0030366-MONOMER
FBGN0024832	FBgn0024832	FBGN0024832-MONOMER
FBGN0033924	FBgn0033924	FBGN0033924-MONOMER
FBGN0000360	FBgn0000360	FBGN0000360-MONOMER
FBGN0040323	FBgn0040323	FBGN0040323-MONOMER
FBGN0039183	FBgn0039183	FBGN0039183-MONOMER
FBGN0005640	FBgn0005640	FBGN0005640-MONOMER
FBGN0038787	FBgn0038787	FBGN0038787-MONOMER
FBGN0035348	FBgn0035348	FBGN0035348-MONOMER
FBGN0029996	FBgn0029996	FBGN0029996-MONOMER
FBGN0259234	FBgn0259234	FBGN0259234-MONOMER
FBGN0029664	FBgn0029664	FBGN0029664-MONOMER
FBGN0014076	FBgn0014076	FBGN0014076-MONOMER
FBGN0035410	FBgn0035410	FBGN0035410-MONOMER
FBGN0051201	FBgn0051201	FBGN0051201-MONOMER
FBGN0034579	FBgn0034579	FBGN0034579-MONOMER
FBGN0038772	FBgn0038772	FBGN0038772-MONOMER
FBGN0036796	FBgn0036796	FBGN0036796-MONOMER
FBGN0004181	FBgn0004181	FBGN0004181-MONOMER
FBGN0031203	FBgn0031203	FBGN0031203-MONOMER
FBGN0000044	FBgn0000044	FBGN0000044-MONOMER
FBGN0003317	FBgn0003317	FBGN0003317-MONOMER
FBGN0036974	FBgn0036974	FBGN0036974-MONOMER
FBGN0036913	FBgn0036913	FBGN0036913-MONOMER
FBGN0014179	FBgn0014179	FBGN0014179-MONOMER
FBGN0033773	FBgn0033773	FBGN0033773-MONOMER
FBGN0032012	FBgn0032012	FBGN0032012-MONOMER
FBGN0034276	FBgn0034276	FBGN0034276-MONOMER
FBGN0010323	FBgn0010323	FBGN0010323-MONOMER
FBGN0037037	FBgn0037037	FBGN0037037-MONOMER
FBGN0041251	FBgn0041251	FBGN0041251-MONOMER
FBGN0030530	FBgn0030530	FBGN0030530-MONOMER
FBGN0053899	FBgn0053899	FBGN0053899-MONOMER
FBGN0000179	FBgn0000179	FBGN0000179-MONOMER
FBGN0051115	FBgn0051115	FBGN0051115-MONOMER
FBGN0036059	FBgn0036059	FBGN0036059-MONOMER
FBGN0026751	FBgn0026751	FBGN0026751-MONOMER
FBGN0040629	FBgn0040629	FBGN0040629-MONOMER
FBGN0002906	FBgn0002906	FBGN0002906-MONOMER
FBGN0050283	FBgn0050283	FBGN0050283-MONOMER
FBGN0036643	FBgn0036643	FBGN0036643-MONOMER
FBGN0033452	FBgn0033452	FBGN0033452-MONOMER
FBGN0037612	FBgn0037612	FBGN0037612-MONOMER
FBGN0036153	FBgn0036153	FBGN0036153-MONOMER
FBGN0030016	FBgn0030016	FBGN0030016-MONOMER
FBGN0025334	FBgn0025334	FBGN0025334-MONOMER
FBGN0039152	FBgn0039152	FBGN0039152-MONOMER
FBGN0028476	FBgn0028476	FBGN0028476-MONOMER
FBGN0053835	FBgn0053835	FBGN0053835-MONOMER
FBGN0037683	FBgn0037683	FBGN0037683-MONOMER
FBGN0023023	FBgn0023023	FBGN0023023-MONOMER
FBGN0034417	FBgn0034417	FBGN0034417-MONOMER
FBGN0039005	FBgn0039005	FBGN0039005-MONOMER
FBGN0037369	FBgn0037369	FBGN0037369-MONOMER
FBGN0036443	FBgn0036443	FBGN0036443-MONOMER
FBGN0028325	FBgn0028325	FBGN0028325-MONOMER
FBGN0011279	FBgn0011279	FBGN0011279-MONOMER
FBGN0027504	FBgn0027504	FBGN0027504-MONOMER
FBGN0029687	FBgn0029687	FBGN0029687-MONOMER
FBGN0036552	FBgn0036552	FBGN0036552-MONOMER
FBGN0052628	FBgn0052628	FBGN0052628-MONOMER
FBGN0002989	FBgn0002989	FBGN0002989-MONOMER
FBGN0011762	FBgn0011762	FBGN0011762-MONOMER
FBGN0052635	FBgn0052635	FBGN0052635-MONOMER
FBGN0014026	FBgn0014026	FBGN0014026-MONOMER
FBGN0032609	FBgn0032609	FBGN0032609-MONOMER
FBGN0034509	FBgn0034509	FBGN0034509-MONOMER
FBGN0027339	FBgn0027339	FBGN0027339-MONOMER
FBGN0029706	FBgn0029706	FBGN0029706-MONOMER
FBGN0035155	FBgn0035155	FBGN0035155-MONOMER
FBGN0036713	FBgn0036713	FBGN0036713-MONOMER
FBGN0063780	FBgn0063780	FBGN0063780-MONOMER
FBGN0000422	FBgn0000422	FBGN0000422-MONOMER
FBGN0039341	FBgn0039341	FBGN0039341-MONOMER
FBGN0020639	FBgn0020639	FBGN0020639-MONOMER
FBGN0038465	FBgn0038465	FBGN0038465-MONOMER
FBGN0004860	FBgn0004860	FBGN0004860-MONOMER
FBGN0001276	FBgn0001276	FBGN0001276-MONOMER
FBGN0042118	FBgn0042118	FBGN0042118-MONOMER
FBGN0027561	FBgn0027561	FBGN0027561-MONOMER
FBGN0027101	FBgn0027101	FBGN0027101-MONOMER
FBGN0039257	FBgn0039257	FBGN0039257-MONOMER
FBGN0000139	FBgn0000139	FBGN0000139-MONOMER
FBGN0010715	FBgn0010715	FBGN0010715-MONOMER
FBGN0037727	FBgn0037727	FBGN0037727-MONOMER
FBGN0031720	FBgn0031720	FBGN0031720-MONOMER
FBGN0002716	FBgn0002716	FBGN0002716-MONOMER
FBGN0001208	FBgn0001208	FBGN0001208-MONOMER
FBGN0052271	FBgn0052271	FBGN0052271-MONOMER
FBGN0030810	FBgn0030810	FBGN0030810-MONOMER
FBGN0041192	FBgn0041192	FBGN0041192-MONOMER
FBGN0036150	FBgn0036150	FBGN0036150-MONOMER
FBGN0024843	FBgn0024843	FBGN0024843-MONOMER
FBGN0031880	FBgn0031880	FBGN0031880-MONOMER
FBGN0030828	FBgn0030828	FBGN0030828-MONOMER
FBGN0038429	FBgn0038429	FBGN0038429-MONOMER
FBGN0011726	FBgn0011726	FBGN0011726-MONOMER
FBGN0024273	FBgn0024273	FBGN0024273-MONOMER
FBGN0032249	FBgn0032249	FBGN0032249-MONOMER
FBGN0033162	FBgn0033162	FBGN0033162-MONOMER
FBGN0024244	FBgn0024244	FBGN0024244-MONOMER
FBGN0039796	FBgn0039796	FBGN0039796-MONOMER
FBGN0032999	FBgn0032999	FBGN0032999-MONOMER
FBGN0001098	FBgn0001098	FBGN0001098-MONOMER
FBGN0010926	FBgn0010926	FBGN0010926-MONOMER
FBGN0013770	FBgn0013770	FBGN0013770-MONOMER
FBGN0010434	FBgn0010434	FBGN0010434-MONOMER
FBGN0038332	FBgn0038332	FBGN0038332-MONOMER
FBGN0037534	FBgn0037534	FBGN0037534-MONOMER
FBGN0032889	FBgn0032889	FBGN0032889-MONOMER
FBGN0035870	FBgn0035870	FBGN0035870-MONOMER
FBGN0035287	FBgn0035287	FBGN0035287-MONOMER
FBGN0035735	FBgn0035735	FBGN0035735-MONOMER
FBGN0003114	FBgn0003114	FBGN0003114-MONOMER
FBGN0001978	FBgn0001978	FBGN0001978-MONOMER
FBGN0003557	FBgn0003557	FBGN0003557-MONOMER
FBGN0016059	FBgn0016059	FBGN0016059-MONOMER
FBGN0086368	FBgn0086368	FBGN0086368-MONOMER
FBGN0058271	FBgn0058271	FBGN0058271-MONOMER
FBGN0001235	FBgn0001235	FBGN0001235-MONOMER
FBGN0017639	FBgn0017639	FBGN0017639-MONOMER
FBGN0028689	FBgn0028689	FBGN0028689-MONOMER
FBGN0039417	FBgn0039417	FBGN0039417-MONOMER
FBGN0038067	FBgn0038067	FBGN0038067-MONOMER
FBGN0002707	FBgn0002707	FBGN0002707-MONOMER
FBGN0037988	FBgn0037988	FBGN0037988-MONOMER
FBGN0034880	FBgn0034880	FBGN0034880-MONOMER
FBGN0031465	FBgn0031465	FBGN0031465-MONOMER
FBGN0053879	FBgn0053879	FBGN0053879-MONOMER
FBGN0032586	FBgn0032586	FBGN0032586-MONOMER
FBGN0027619	FBgn0027619	FBGN0027619-MONOMER
FBGN0023529	FBgn0023529	FBGN0023529-MONOMER
FBGN0086370	FBgn0086370	FBGN0086370-MONOMER
FBGN0039102	FBgn0039102	FBGN0039102-MONOMER
FBGN0030653	FBgn0030653	FBGN0030653-MONOMER
FBGN0010272	FBgn0010272	FBGN0010272-MONOMER
FBGN0002962	FBgn0002962	FBGN0002962-MONOMER
FBGN0039669	FBgn0039669	FBGN0039669-MONOMER
FBGN0024846	FBgn0024846	FBGN0024846-MONOMER
FBGN0036290	FBgn0036290	FBGN0036290-MONOMER
FBGN0033856	FBgn0033856	FBGN0033856-MONOMER
FBGN0017543	FBgn0017543	FBGN0017543-MONOMER
FBGN0053831	FBgn0053831	FBGN0053831-MONOMER
FBGN0039337	FBgn0039337	FBGN0039337-MONOMER
FBGN0030298	FBgn0030298	FBGN0030298-MONOMER
FBGN0035024	FBgn0035024	FBGN0035024-MONOMER
FBGN0045864	FBgn0045864	FBGN0045864-MONOMER
FBGN0004379	FBgn0004379	FBGN0004379-MONOMER
FBGN0036124	FBgn0036124	FBGN0036124-MONOMER
FBGN0031006	FBgn0031006	FBGN0031006-MONOMER
FBGN0039078	FBgn0039078	FBGN0039078-MONOMER
FBGN0039381	FBgn0039381	FBGN0039381-MONOMER
FBGN0019886	FBgn0019886	FBGN0019886-MONOMER
FBGN0032715	FBgn0032715	FBGN0032715-MONOMER
FBGN0024789	FBgn0024789	FBGN0024789-MONOMER
FBGN0001253	FBgn0001253	FBGN0001253-MONOMER
FBGN0035335	FBgn0035335	FBGN0035335-MONOMER
FBGN0014133	FBgn0014133	FBGN0014133-MONOMER
FBGN0015790	FBgn0015790	FBGN0015790-MONOMER
FBGN0032350	FBgn0032350	FBGN0032350-MONOMER
FBGN0037818	FBgn0037818	FBGN0037818-MONOMER
FBGN0043362	FBgn0043362	FBGN0043362-MONOMER
FBGN0038173	FBgn0038173	FBGN0038173-MONOMER
FBGN0033321	FBgn0033321	FBGN0033321-MONOMER
FBGN0031857	FBgn0031857	FBGN0031857-MONOMER
FBGN0087035	FBgn0087035	FBGN0087035-MONOMER
FBGN0051958	FBgn0051958	FBGN0051958-MONOMER
FBGN0053869	FBgn0053869	FBGN0053869-MONOMER
FBGN0053825	FBgn0053825	FBGN0053825-MONOMER
FBGN0039848	FBgn0039848	FBGN0039848-MONOMER
FBGN0036911	FBgn0036911	FBGN0036911-MONOMER
FBGN0029736	FBgn0029736	FBGN0029736-MONOMER
FBGN0010042	FBgn0010042	FBGN0010042-MONOMER
FBGN0043536	FBgn0043536	FBGN0043536-MONOMER
FBGN0037726	FBgn0037726	FBGN0037726-MONOMER
FBGN0034035	FBgn0034035	FBGN0034035-MONOMER
FBGN0046706	FBgn0046706	FBGN0046706-MONOMER
FBGN0053803	FBgn0053803	FBGN0053803-MONOMER
FBGN0033815	FBgn0033815	FBGN0033815-MONOMER
FBGN0035697	FBgn0035697	FBGN0035697-MONOMER
FBGN0036486	FBgn0036486	FBGN0036486-MONOMER
FBGN0032117	FBgn0032117	FBGN0032117-MONOMER
FBGN0033600	FBgn0033600	FBGN0033600-MONOMER
FBGN0038237	FBgn0038237	FBGN0038237-MONOMER
FBGN0051760	FBgn0051760	FBGN0051760-MONOMER
